Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,line,name,mold_name,time,date,count,working,emergency_stop,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,molten_volume,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,upper_mold_temp3,lower_mold_temp1,lower_mold_temp2,lower_mold_temp3,sleeve_temperature,physical_strength,Coolant_temperature,EMS_operation_time,tryshot_signal,mold_code,heating_furnace,anomalyornot,anomaly_detail,probability,passorfail,registration_time,shap1,shap2,shap3
7347,7347,7347,7347,86017,0,0,0,9,7751,252,0,0,730.0,116,117,110.0,112.0,,332.0,51.0,193.0,184.0,1449.0,181.0,239.0,1449.0,170.0,709.0,33.0,0,1,8917,1,,,0.0129648818259949,,2019-03-22 16:35:17,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7348,7348,7348,7348,86019,0,0,0,9,7767,253,0,0,729.0,116,133,110.0,112.0,,332.0,46.0,187.0,184.0,1449.0,179.0,236.0,1449.0,168.0,707.0,33.0,0,1,8917,1,,,0.0102504189251616,,2019-03-22 16:37:30,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7349,7349,7349,7349,86021,0,0,0,9,7784,254,0,0,730.0,133,118,110.0,111.0,,331.0,54.0,190.0,184.0,1449.0,181.0,236.0,1449.0,178.0,716.0,33.0,0,1,8917,1,,,0.0103096423669352,,2019-03-22 16:39:27,sleeve_temperature,lower_mold_temp1,cast_pressure
7350,7350,7350,7350,86023,0,0,0,9,7799,255,0,0,731.0,117,117,110.0,112.0,,331.0,52.0,193.0,185.0,1449.0,182.0,242.0,1449.0,177.0,721.0,33.0,0,1,8917,1,,,0.0175990599440384,,2019-03-22 16:41:25,sleeve_temperature,facility_operation_cycleTime,molten_temp
7351,7351,7351,7351,86025,0,0,0,9,7815,256,0,0,732.0,117,117,110.0,111.0,,332.0,53.0,194.0,185.0,1449.0,183.0,244.0,1449.0,174.0,710.0,33.0,0,1,8917,1,,,0.0174610248310137,,2019-03-22 16:43:22,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7352,7352,7352,7352,86027,0,0,0,9,7829,257,0,0,732.0,118,117,110.0,112.0,,331.0,52.0,195.0,185.0,1449.0,184.0,245.0,1449.0,173.0,729.0,33.0,0,1,8917,1,,,0.0099261884551196,,2019-03-22 16:45:20,sleeve_temperature,molten_temp,lower_mold_temp1
7353,7353,7353,7353,86029,0,0,0,9,7843,258,0,0,732.0,116,117,110.0,112.0,,332.0,54.0,195.0,185.0,1449.0,184.0,245.0,1449.0,172.0,709.0,33.0,0,1,8917,1,,,0.018032295270723,,2019-03-22 16:47:16,sleeve_temperature,molten_temp,lower_mold_temp1
7354,7354,7354,7354,86031,0,0,0,9,7855,259,0,0,731.0,116,117,110.0,111.0,,332.0,52.0,195.0,185.0,1449.0,185.0,246.0,1449.0,172.0,708.0,33.0,0,1,8917,1,,,0.0174610248310137,,2019-03-22 16:49:13,sleeve_temperature,lower_mold_temp1,molten_temp
7355,7355,7355,7355,86033,0,0,0,9,7866,260,0,0,731.0,118,118,110.0,111.0,,331.0,54.0,195.0,185.0,1449.0,185.0,249.0,1449.0,176.0,724.0,33.0,0,1,8917,1,,,0.010092112288369,,2019-03-22 16:51:11,sleeve_temperature,molten_temp,lower_mold_temp1
7356,7356,7356,7356,86035,0,0,0,9,7882,261,0,0,730.0,116,136,110.0,112.0,,331.0,52.0,188.0,185.0,1449.0,181.0,242.0,1449.0,171.0,724.0,33.0,0,1,8917,1,,,0.014340556113567,,2019-03-22 16:53:27,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7357,7357,7357,7357,86037,0,0,0,9,7895,262,0,0,730.0,137,119,110.0,112.0,,332.0,52.0,190.0,185.0,1449.0,183.0,244.0,1449.0,170.0,715.0,33.0,0,1,8917,1,,,0.0068266760137731,,2019-03-22 16:55:25,sleeve_temperature,lower_mold_temp1,cast_pressure
7358,7358,7358,7358,86039,0,0,0,9,7909,263,0,0,729.0,117,117,110.0,111.0,,332.0,50.0,193.0,185.0,1449.0,184.0,245.0,1449.0,172.0,706.0,33.0,0,1,8917,1,,,0.0085983685787336,,2019-03-22 16:57:22,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7359,7359,7359,7359,86041,0,0,0,9,7922,264,0,0,729.0,117,137,110.0,111.0,,332.0,52.0,186.0,185.0,1449.0,181.0,240.0,1449.0,171.0,728.0,33.0,0,1,8917,1,,,0.0142277083601125,,2019-03-22 16:59:39,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7360,7360,7360,7360,86043,0,0,0,9,7936,265,0,0,731.0,136,117,110.0,112.0,,332.0,52.0,190.0,185.0,1449.0,183.0,244.0,1449.0,169.0,717.0,33.0,0,1,8917,1,,,0.0099261884551196,,2019-03-22 17:01:36,sleeve_temperature,molten_temp,lower_mold_temp1
7361,7361,7361,7361,86045,0,0,0,9,7949,266,0,0,732.0,117,118,110.0,111.0,,332.0,51.0,192.0,185.0,1449.0,184.0,247.0,1449.0,170.0,707.0,33.0,0,1,8917,1,,,0.0124921639703536,,2019-03-22 17:03:34,sleeve_temperature,facility_operation_cycleTime,molten_temp
7362,7362,7362,7362,86047,0,0,0,9,7964,267,0,0,733.0,117,117,110.0,111.0,,332.0,49.0,194.0,185.0,1449.0,185.0,248.0,1449.0,173.0,709.0,33.0,0,1,8917,1,,,0.0124921639703536,,2019-03-22 17:05:31,sleeve_temperature,facility_operation_cycleTime,molten_temp
7363,7363,7363,7363,86049,0,0,0,9,7979,268,0,0,733.0,117,116,110.0,111.0,,332.0,47.0,195.0,185.0,1449.0,186.0,250.0,1449.0,176.0,713.0,34.0,0,1,8917,1,,,0.0124921639703536,,2019-03-22 17:07:28,sleeve_temperature,facility_operation_cycleTime,molten_temp
7364,7364,7364,7364,86051,0,0,0,9,7991,269,0,0,733.0,116,118,110.0,112.0,,334.0,49.0,194.0,185.0,1449.0,186.0,251.0,1449.0,175.0,706.0,34.0,0,1,8917,1,,,0.0125914219995203,,2019-03-22 17:09:27,sleeve_temperature,molten_temp,facility_operation_cycleTime
7365,7365,7365,7365,86053,0,0,0,9,8006,270,0,0,733.0,117,135,110.0,111.0,,332.0,52.0,187.0,185.0,1449.0,182.0,244.0,1449.0,176.0,700.0,34.0,0,1,8917,1,,,0.0230937859102228,,2019-03-22 17:11:42,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7366,7366,7366,7366,86055,0,0,0,9,8021,271,0,0,733.0,135,118,110.0,111.0,,331.0,51.0,190.0,185.0,1449.0,183.0,246.0,1449.0,176.0,702.0,33.0,0,1,8917,1,,,0.0070298741493504,,2019-03-22 17:13:40,sleeve_temperature,molten_temp,lower_mold_temp1
7367,7367,7367,7367,86057,0,0,0,9,8038,272,0,0,733.0,117,137,110.0,111.0,,332.0,52.0,185.0,185.0,1449.0,181.0,242.0,1449.0,171.0,709.0,33.0,0,1,8917,1,,,0.0206177501981934,,2019-03-22 17:15:57,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7368,7368,7368,7368,86059,0,0,0,9,8054,273,0,0,732.0,137,118,110.0,111.0,,332.0,51.0,189.0,186.0,1449.0,183.0,246.0,1449.0,171.0,715.0,33.0,0,1,8917,1,,,0.0070298741493504,,2019-03-22 17:17:55,sleeve_temperature,molten_temp,lower_mold_temp1
7369,7369,7369,7369,86061,0,0,0,9,8070,274,0,0,731.0,117,118,110.0,112.0,,331.0,50.0,192.0,185.0,1449.0,184.0,247.0,1449.0,172.0,704.0,33.0,0,1,8917,1,,,0.0125914219995203,,2019-03-22 17:19:53,sleeve_temperature,facility_operation_cycleTime,molten_temp
7370,7370,7370,7370,86063,0,0,0,9,8085,275,0,0,729.0,117,120,110.0,112.0,,332.0,49.0,193.0,185.0,1449.0,185.0,248.0,1449.0,172.0,714.0,34.0,0,1,8917,1,,,0.0086669595124309,,2019-03-22 17:21:53,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7371,7371,7371,7371,86065,0,0,0,9,8100,276,0,0,729.0,120,119,110.0,112.0,,332.0,48.0,194.0,185.0,1449.0,185.0,249.0,1449.0,176.0,722.0,34.0,0,1,8917,1,,,0.0048690213037639,,2019-03-22 17:23:52,sleeve_temperature,lower_mold_temp1,cast_pressure
7372,7372,7372,7372,86067,0,0,0,9,8113,277,0,0,728.0,118,119,110.0,111.0,,331.0,49.0,193.0,185.0,1449.0,185.0,248.0,1449.0,177.0,710.0,34.0,0,1,8917,1,,,0.0040507492190514,,2019-03-22 17:25:52,sleeve_temperature,lower_mold_temp1,biscuit_thickness
7373,7373,7373,7373,86069,0,0,0,9,8128,278,0,0,730.0,119,121,110.0,112.0,,332.0,48.0,193.0,186.0,1449.0,185.0,248.0,1449.0,182.0,717.0,34.0,0,1,8917,1,,,0.0073922491739381,,2019-03-22 17:27:53,sleeve_temperature,lower_mold_temp1,production_cycletime
7374,7374,7374,7374,86071,0,0,0,9,8143,279,0,0,732.0,120,119,110.0,111.0,,332.0,50.0,193.0,186.0,1449.0,185.0,249.0,1449.0,178.0,713.0,34.0,0,1,8917,1,,,0.0070298741493504,,2019-03-22 17:29:52,sleeve_temperature,molten_temp,lower_mold_temp1
7375,7375,7375,7375,86073,0,0,0,9,8156,280,0,0,733.0,119,120,110.0,112.0,,332.0,50.0,194.0,186.0,1449.0,185.0,250.0,1449.0,174.0,716.0,34.0,0,1,8917,1,,,0.007086042315132,,2019-03-22 17:31:53,sleeve_temperature,molten_temp,lower_mold_temp1
7376,7376,7376,7376,86075,0,0,0,9,8169,281,0,0,733.0,120,121,110.0,112.0,,332.0,49.0,194.0,186.0,1449.0,185.0,249.0,1449.0,171.0,711.0,34.0,0,1,8917,1,,,0.0070979188169653,,2019-03-22 17:33:53,sleeve_temperature,molten_temp,lower_mold_temp1
7377,7377,7377,7377,86077,0,0,0,9,8188,282,0,0,729.0,120,206,110.0,112.0,,332.0,48.0,160.0,186.0,1449.0,168.0,216.0,1449.0,160.0,719.0,34.0,0,1,8917,0,,,0.022547887260848,,2019-03-22 17:37:20,sleeve_temperature,lower_mold_temp1,cast_pressure
7378,7378,7378,7378,86080,0,0,0,9,8202,283,0,0,730.0,205,134,110.0,111.0,,332.0,46.0,171.0,186.0,1449.0,172.0,219.0,1449.0,159.0,706.0,34.0,0,1,8917,0,,,0.011424210793694,,2019-03-22 17:39:33,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7379,7379,7379,7379,86082,0,0,0,9,8215,284,0,0,731.0,134,117,110.0,111.0,,331.0,48.0,183.0,185.0,1449.0,177.0,229.0,1449.0,165.0,705.0,34.0,0,1,8917,0,,,0.0090534890879701,,2019-03-22 17:41:31,lower_mold_temp1,sleeve_temperature,cast_pressure
7380,7380,7380,7380,86083,0,0,0,9,8227,285,0,0,731.0,116,117,110.0,111.0,,332.0,49.0,190.0,185.0,1449.0,180.0,234.0,1449.0,169.0,716.0,34.0,0,1,8917,0,,,0.0186513059214486,,2019-03-22 17:43:27,sleeve_temperature,lower_mold_temp1,molten_temp
7381,7381,7381,7381,86086,0,0,0,9,8243,286,0,0,731.0,117,152,110.0,112.0,,332.0,48.0,178.0,185.0,1449.0,175.0,225.0,1449.0,164.0,706.0,34.0,0,1,8917,0,,,0.0184116330703593,,2019-03-22 17:45:59,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7382,7382,7382,7382,86088,0,0,0,9,8256,287,0,0,731.0,151,117,110.0,112.0,,333.0,52.0,185.0,185.0,1449.0,178.0,233.0,1449.0,168.0,716.0,34.0,0,1,8917,0,,,0.0148392117393793,,2019-03-22 17:47:56,sleeve_temperature,lower_mold_temp1,molten_temp
7383,7383,7383,7383,86090,0,0,0,9,8270,288,0,0,731.0,117,134,110.0,111.0,,332.0,49.0,185.0,185.0,1449.0,178.0,230.0,1449.0,168.0,707.0,34.0,0,1,8917,0,,,0.0147640825002827,,2019-03-22 17:50:10,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7384,7384,7384,7384,86092,0,0,0,9,8284,289,0,0,731.0,133,117,110.0,112.0,,331.0,50.0,189.0,185.0,1449.0,180.0,235.0,1449.0,175.0,711.0,34.0,0,1,8917,0,,,0.0106083813607258,,2019-03-22 17:52:10,sleeve_temperature,lower_mold_temp1,molten_temp
7385,7385,7385,7385,86094,0,0,0,9,8297,290,0,0,731.0,117,117,110.0,111.0,,331.0,51.0,192.0,185.0,1449.0,182.0,238.0,1449.0,176.0,709.0,34.0,0,1,8917,0,,,0.0124921639703536,,2019-03-22 17:54:04,sleeve_temperature,facility_operation_cycleTime,molten_temp
7386,7386,7386,7386,86096,0,0,0,9,8310,291,0,0,731.0,116,117,110.0,111.0,,332.0,47.0,194.0,185.0,1449.0,183.0,241.0,1449.0,175.0,699.0,34.0,0,1,8917,0,,,0.0156770142238378,,2019-03-22 17:56:01,sleeve_temperature,lower_mold_temp1,molten_temp
7387,7387,7387,7387,86098,0,0,0,9,8323,292,0,0,730.0,117,135,110.0,111.0,,332.0,52.0,187.0,185.0,1449.0,180.0,236.0,1449.0,173.0,700.0,34.0,0,1,8917,0,,,0.0178470351784668,,2019-03-22 17:58:16,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7388,7388,7388,7388,86100,0,0,0,9,8337,293,0,0,730.0,134,117,110.0,111.0,,331.0,48.0,191.0,185.0,1449.0,181.0,239.0,1449.0,177.0,711.0,34.0,0,1,8917,0,,,0.0072395886724866,,2019-03-22 18:00:13,sleeve_temperature,lower_mold_temp1,cast_pressure
7389,7389,7389,7389,86102,0,0,0,9,8351,294,0,0,730.0,117,117,110.0,112.0,,332.0,50.0,193.0,185.0,1449.0,183.0,243.0,1449.0,176.0,722.0,34.0,0,1,8917,0,,,0.0086669595124309,,2019-03-22 18:02:11,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7390,7390,7390,7390,86104,0,0,0,9,8364,295,0,0,729.0,117,118,110.0,111.0,,332.0,50.0,194.0,185.0,1449.0,184.0,243.0,1449.0,176.0,705.0,34.0,0,1,8917,0,,,0.0085983685787336,,2019-03-22 18:04:09,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7391,7391,7391,7391,86106,0,0,0,9,8378,296,0,0,728.0,117,135,110.0,112.0,,332.0,48.0,188.0,185.0,1449.0,180.0,236.0,1449.0,170.0,713.0,34.0,0,1,8917,0,,,0.0077270013654925,,2019-03-22 18:06:23,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7392,7392,7392,7392,86108,0,0,0,9,8391,297,0,0,729.0,134,137,110.0,111.0,,332.0,51.0,183.0,185.0,1449.0,178.0,230.0,1449.0,169.0,701.0,34.0,0,1,8917,0,,,0.0046822459753914,,2019-03-22 18:08:40,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7393,7393,7393,7393,86109,0,0,0,9,8402,298,0,0,729.0,137,118,110.0,112.0,,332.0,48.0,188.0,185.0,1449.0,181.0,236.0,1449.0,170.0,714.0,34.0,0,1,8917,0,,,0.0072974201273888,,2019-03-22 18:10:38,sleeve_temperature,lower_mold_temp1,cast_pressure
7394,7394,7394,7394,86111,0,0,0,9,8415,299,0,0,730.0,117,117,110.0,111.0,,332.0,50.0,192.0,185.0,1449.0,183.0,240.0,1449.0,171.0,704.0,34.0,0,1,8917,0,,,0.0085983685787336,,2019-03-22 18:12:35,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7395,7395,7395,7395,86112,0,0,0,9,8430,300,0,0,730.0,117,118,110.0,112.0,,332.0,52.0,194.0,185.0,1449.0,183.0,241.0,1449.0,174.0,702.0,34.0,0,1,8917,0,,,0.0121330078488727,,2019-03-22 18:14:33,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7396,7396,7396,7396,86114,0,0,0,9,8442,301,0,0,731.0,117,119,110.0,111.0,,332.0,49.0,195.0,185.0,1449.0,184.0,242.0,1449.0,175.0,700.0,34.0,0,1,8917,0,,,0.0156770142238378,,2019-03-22 18:16:31,sleeve_temperature,facility_operation_cycleTime,lower_mold_temp1
7397,7397,7397,7397,86116,0,0,0,9,8455,302,0,0,731.0,118,118,110.0,112.0,,332.0,53.0,195.0,185.0,1449.0,184.0,241.0,1449.0,177.0,700.0,34.0,0,1,8917,0,,,0.0124651064904912,,2019-03-22 18:18:30,sleeve_temperature,lower_mold_temp1,molten_temp
7398,7398,7398,7398,86118,0,0,0,9,8472,303,0,0,731.0,117,136,110.0,112.0,,332.0,51.0,187.0,185.0,1449.0,180.0,235.0,1449.0,172.0,699.0,34.0,0,1,8917,0,,,0.0186635188407358,,2019-03-22 18:20:45,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7399,7399,7399,7399,86120,0,0,0,9,8484,304,0,0,731.0,136,119,110.0,112.0,,332.0,50.0,190.0,186.0,1449.0,182.0,237.0,1449.0,172.0,701.0,34.0,0,1,8917,0,,,0.007086042315132,,2019-03-22 18:22:45,sleeve_temperature,molten_temp,lower_mold_temp1
7400,7400,7400,7400,86122,0,0,0,9,8497,305,0,0,731.0,118,118,110.0,111.0,,331.0,54.0,192.0,186.0,1449.0,183.0,238.0,1449.0,174.0,704.0,34.0,0,1,8917,0,,,0.010092112288369,,2019-03-22 18:24:42,sleeve_temperature,molten_temp,lower_mold_temp1
7401,7401,7401,7401,86124,0,0,0,9,8510,306,0,0,731.0,117,119,110.0,111.0,,332.0,48.0,193.0,186.0,1449.0,183.0,241.0,1449.0,174.0,706.0,34.0,0,1,8917,0,,,0.0124921639703536,,2019-03-22 18:26:41,sleeve_temperature,facility_operation_cycleTime,molten_temp
7402,7402,7402,7402,86126,0,0,0,9,8522,307,0,0,731.0,118,119,110.0,112.0,,332.0,49.0,194.0,186.0,1449.0,183.0,240.0,1449.0,176.0,703.0,34.0,0,1,8917,0,,,0.007086042315132,,2019-03-22 18:28:40,sleeve_temperature,molten_temp,lower_mold_temp1
7403,7403,7403,7403,86128,0,0,0,9,8536,308,0,0,730.0,118,119,110.0,112.0,,332.0,51.0,194.0,186.0,1449.0,184.0,241.0,1449.0,186.0,717.0,34.0,0,1,8917,0,,,0.0048690213037639,,2019-03-22 18:30:39,sleeve_temperature,lower_mold_temp1,biscuit_thickness
7404,7404,7404,7404,86130,0,0,0,9,8552,309,0,0,729.0,119,138,110.0,112.0,,332.0,52.0,186.0,186.0,1449.0,180.0,235.0,1449.0,176.0,699.0,34.0,0,1,8917,0,,,0.0125843183313695,,2019-03-22 18:32:57,sleeve_temperature,lower_mold_temp1,physical_strength
7405,7405,7405,7405,86133,0,0,0,9,8569,310,0,0,729.0,138,139,110.0,111.0,,332.0,45.0,182.0,186.0,1449.0,177.0,230.0,1449.0,168.0,708.0,34.0,0,1,8917,0,,,0.0095169614395651,,2019-03-22 18:35:15,lower_mold_temp1,sleeve_temperature,cast_pressure
7406,7406,7406,7406,86135,0,0,0,9,8584,311,0,0,728.0,138,119,110.0,111.0,,331.0,49.0,187.0,186.0,1449.0,180.0,233.0,1449.0,176.0,703.0,34.0,0,1,8917,0,,,0.00453939117071,,2019-03-22 18:37:16,sleeve_temperature,lower_mold_temp1,cast_pressure
7407,7407,7407,7407,86137,0,0,0,9,8595,312,0,0,729.0,118,119,110.0,112.0,,331.0,49.0,191.0,186.0,1449.0,182.0,239.0,1449.0,176.0,713.0,34.0,0,1,8917,0,,,0.0048690213037639,,2019-03-22 18:39:14,sleeve_temperature,lower_mold_temp1,biscuit_thickness
7408,7408,7408,7408,86139,0,0,0,9,8607,313,0,0,730.0,119,139,110.0,112.0,,332.0,51.0,185.0,186.0,1449.0,178.0,234.0,1449.0,172.0,703.0,34.0,0,1,8917,0,,,0.0071541833826154,,2019-03-22 18:41:34,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7409,7409,7409,7409,86141,0,0,0,9,8623,314,0,0,731.0,139,156,110.0,111.0,,332.0,50.0,174.0,185.0,1449.0,173.0,223.0,1449.0,168.0,699.0,34.0,0,1,8917,0,,,0.0129808955678959,,2019-03-22 18:44:09,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7410,7410,7410,7410,86143,0,0,0,9,8638,315,0,0,731.0,155,139,110.0,112.0,,332.0,51.0,176.0,185.0,1449.0,174.0,225.0,1449.0,169.0,707.0,35.0,0,1,8917,0,,,0.0141450606832313,,2019-03-22 18:46:28,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7411,7411,7411,7411,86145,0,0,0,9,8652,316,0,0,731.0,139,120,110.0,111.0,,332.0,50.0,185.0,185.0,1449.0,178.0,231.0,1449.0,173.0,705.0,34.0,0,1,8917,0,,,0.0078750464144276,,2019-03-22 18:48:29,sleeve_temperature,lower_mold_temp1,molten_temp
7412,7412,7412,7412,86147,0,0,0,9,8665,317,0,0,731.0,120,121,110.0,112.0,,331.0,51.0,189.0,185.0,1449.0,180.0,237.0,1449.0,177.0,706.0,34.0,0,1,8917,0,,,0.0079512062997135,,2019-03-22 18:50:30,sleeve_temperature,lower_mold_temp1,molten_temp
7413,7413,7413,7413,86149,0,0,0,9,8677,318,0,0,731.0,120,120,110.0,111.0,,332.0,48.0,191.0,185.0,1449.0,182.0,237.0,1449.0,178.0,702.0,34.0,0,1,8917,0,,,0.0070298741493504,,2019-03-22 18:52:30,sleeve_temperature,molten_temp,lower_mold_temp1
7414,7414,7414,7414,86151,0,0,0,9,8688,319,0,0,731.0,120,120,110.0,111.0,,332.0,51.0,192.0,185.0,1449.0,182.0,239.0,1449.0,183.0,704.0,34.0,0,1,8917,0,,,0.0070298741493504,,2019-03-22 18:54:30,sleeve_temperature,molten_temp,lower_mold_temp1
7415,7415,7415,7415,86153,0,0,0,9,8698,320,0,0,730.0,119,119,110.0,111.0,,331.0,49.0,193.0,185.0,1449.0,183.0,239.0,1449.0,186.0,703.0,34.0,0,1,8917,0,,,0.0048303410674121,,2019-03-22 18:56:29,sleeve_temperature,lower_mold_temp1,biscuit_thickness
7416,7416,7416,7416,86158,0,0,0,9,8781,1,0,0,730.0,119,119,109.0,115.0,,141.0,39.0,80.0,167.0,1449.0,100.0,46.0,1449.0,39.0,697.0,26.0,0,0,8917,1,,,0.9862571727500964,,2019-03-22 19:59:41,cast_pressure,lower_mold_temp1,upper_mold_temp1
7417,7417,7417,7417,86160,0,0,0,9,8796,2,0,0,730.0,119,135,107.0,113.0,,165.0,48.0,120.0,166.0,1449.0,115.0,84.0,1449.0,86.0,707.0,26.0,0,0,8917,1,,,0.9862571727500964,,2019-03-22 20:01:54,cast_pressure,lower_mold_temp1,lower_mold_temp2
7418,7418,7418,7418,86162,0,0,0,9,8815,3,0,0,729.0,119,115,109.0,112.0,,166.0,56.0,146.0,165.0,1449.0,128.0,124.0,1449.0,118.0,719.0,26.0,0,0,8917,1,,,0.9862571727500964,,2019-03-22 20:03:51,cast_pressure,lower_mold_temp1,sleeve_temperature
7419,7419,7419,7419,86164,0,0,0,9,8831,4,0,0,729.0,119,75,110.0,112.0,,153.0,53.0,161.0,165.0,1449.0,138.0,156.0,1449.0,138.0,713.0,27.0,0,0,8917,1,,,0.9862571727500964,,2019-03-22 20:05:46,cast_pressure,lower_mold_temp1,sleeve_temperature
7420,7420,7420,7420,86166,0,0,0,9,8847,5,0,0,729.0,119,116,110.0,112.0,,154.0,47.0,169.0,166.0,1449.0,144.0,177.0,1449.0,149.0,710.0,27.0,0,0,8917,1,,,0.9862571727500964,,2019-03-22 20:07:46,cast_pressure,lower_mold_temp1,sleeve_temperature
7421,7421,7421,7421,86168,0,0,0,9,8865,6,0,0,731.0,116,134,110.0,112.0,,331.0,49.0,168.0,166.0,1449.0,147.0,186.0,1449.0,153.0,706.0,28.0,0,1,8917,1,,,0.0472051890240086,,2019-03-22 20:09:56,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7422,7422,7422,7422,86170,0,0,0,9,8886,7,0,0,732.0,137,135,110.0,112.0,,332.0,50.0,169.0,167.0,1449.0,152.0,196.0,1449.0,155.0,704.0,29.0,0,1,8917,1,,,0.0151922605917922,,2019-03-22 20:12:16,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7423,7423,7423,7423,86172,0,0,0,9,8905,8,0,0,733.0,134,134,110.0,112.0,,332.0,49.0,171.0,168.0,1449.0,155.0,201.0,1449.0,160.0,701.0,29.0,0,1,8917,1,,,0.0156696528190197,,2019-03-22 20:14:25,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7424,7424,7424,7424,86174,0,0,0,9,8925,9,0,0,733.0,134,135,110.0,112.0,,332.0,52.0,172.0,168.0,1449.0,159.0,209.0,1449.0,161.0,725.0,29.0,0,1,8917,1,,,0.0176727748251431,,2019-03-22 20:16:40,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7425,7425,7425,7425,86176,0,0,0,9,8942,10,0,0,732.0,134,117,110.0,112.0,,332.0,48.0,180.0,169.0,1449.0,164.0,219.0,1449.0,166.0,713.0,30.0,0,1,8917,1,,,0.0136572709000412,,2019-03-22 20:18:37,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7426,7426,7426,7426,86178,0,0,0,9,8960,11,0,0,733.0,117,118,110.0,112.0,,331.0,50.0,185.0,169.0,1449.0,167.0,226.0,1449.0,170.0,706.0,30.0,0,1,8917,1,,,0.0916505185381326,,2019-03-22 20:20:34,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
7427,7427,7427,7427,86180,0,0,0,9,8975,12,0,0,732.0,117,118,110.0,112.0,,331.0,50.0,188.0,170.0,1449.0,170.0,232.0,1449.0,170.0,710.0,30.0,0,1,8917,1,,,0.0916505185381326,,2019-03-22 20:22:33,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
7428,7428,7428,7428,86182,0,0,0,9,8990,13,0,0,732.0,117,118,110.0,112.0,,332.0,52.0,189.0,171.0,1449.0,172.0,237.0,1449.0,171.0,705.0,31.0,0,1,8917,1,,,0.1086102742792934,,2019-03-22 20:24:30,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
7429,7429,7429,7429,86184,0,0,0,9,9008,14,0,0,731.0,119,119,110.0,112.0,,332.0,49.0,190.0,171.0,1449.0,173.0,237.0,1449.0,173.0,722.0,31.0,0,1,8917,1,,,0.018862623471938,,2019-03-22 20:26:29,sleeve_temperature,lower_mold_temp1,upper_mold_temp2
7430,7430,7430,7430,86186,0,0,0,9,9028,15,0,0,731.0,117,154,110.0,112.0,,332.0,47.0,175.0,172.0,1449.0,166.0,223.0,1449.0,170.0,705.0,31.0,0,1,8917,1,,,0.0492123938300552,,2019-03-22 20:29:03,sleeve_temperature,lower_mold_temp1,facility_operation_cycleTime
7431,7431,7431,7431,86190,0,0,0,9,9062,16,0,0,730.0,117,154,110.0,111.0,,153.0,50.0,129.0,172.0,1449.0,149.0,182.0,1449.0,152.0,697.0,32.0,0,0,8917,1,,,0.9862571727500964,,2019-03-22 20:33:33,cast_pressure,lower_mold_temp1,sleeve_temperature
7432,7432,7432,7432,86192,0,0,0,9,9077,17,0,0,730.0,148,116,110.0,112.0,,332.0,52.0,156.0,172.0,1449.0,157.0,198.0,1449.0,160.0,708.0,32.0,0,1,8917,1,,,0.0161601377897385,,2019-03-22 20:35:29,lower_mold_temp1,sleeve_temperature,cast_pressure
7433,7433,7433,7433,86194,0,0,0,9,9092,18,0,0,729.0,118,117,110.0,111.0,,332.0,52.0,176.0,172.0,1449.0,165.0,215.0,1449.0,171.0,710.0,32.0,0,1,8917,1,,,0.0363196960514774,,2019-03-22 20:37:27,lower_mold_temp1,sleeve_temperature,facility_operation_cycleTime
